gene,max_abs_coef
GALNT2,0.1239841269223361
HK1,0.12386388396648691
GPC3,0.12386258771616863
SFTPD,0.12385376717183669
RASSF4,0.12324674210453189
GSTP1,0.12323880196236238
RPS23,0.12315331662641739
MMP14,0.12306703044266104
OAS3,0.12255693792382129
RPL26,0.12250605746547273
IL1RN,0.12205163251733468
KRTDAP,0.11994723996015688
COL6A1,0.11882268665257006
MX1,0.11869180288392721
UCHL1,0.11765400698826362
MACF1,0.11735005262530347
STOM,0.11731974568720151
MME,0.11570275086488281
SKP1,0.11569411080186522
CTSK,0.11564194610919384
HSD3B2,0.1152928257369103
YBX1,0.11515045127426851
PTGDS,0.11507804576197127
ZYX,0.1148912194175828
VWA1,0.11464266487834125
SFTPC,0.11457260875259911
YWHAG,0.11414501125531273
CSNK1A1,0.11405353326219418
MUC6,0.1129300477934276
GLS,0.11284862120336692
PFKL,0.11277693838365804
RHCG,0.11262201107668433
NFE2L1,0.11252341670562178
AKR1C2,0.11246503654961323
MYL12B,0.11230597300873266
KRT7,0.11210702301105943
HSPH1,0.11208980625833463
PRDX1,0.1117724016776806
SPP1,0.11121371983125736
RAN,0.11092899852780053
HMGB2,0.11075737068569763
ACTC1,0.11040296631148036
LAMA5,0.11027483461290732
SNRNP200,0.11012856192392567
ODC1,0.1098754902179963
SYNGR2,0.10931283503442907
SFN,0.10924247237317276
EGR1,0.10914349626094244
SOX2,0.10894711465625002
F13A1,0.10881698598532888
HNRNPF,0.10861407413770234
SEPHS2,0.1086139576296481
FDPS,0.1085611605164898
TYMP,0.1082579656286671
PAM,0.10818675536783527
MTSS1L,0.10805475163244532
NEFL,0.10804840028389329
HNRNPU,0.10736138341578887
IER3,0.10716388030287001
ABHD2,0.10713742602346962
RPS29,0.10634973138848021
ANXA8,0.10618420469340219
SERPINB4,0.10615397748505757
TRIM28,0.10611987968175669
ITGB1BP3,0.10555875726791375
PSMB4,0.10538845769496821
ARF4,0.10513126624836153
LRP4,0.10460850226483992
STAT1,0.10453365918611764
NEDD4L,0.10452911716876107
PYGB,0.10377864497508785
STC1,0.10372311469631706
CTTN,0.1036879508840866
EFNA1,0.10362003580203252
PPIA,0.10357162360646312
GIPC1,0.10354309879068449
FBLN1,0.10352028436171472
MVP,0.10286999533594199
GNS,0.10268180838144861
ITM2B,0.10236063637379805
PRDX6,0.10223676056593603
CLDN1,0.10218378035860509
PRDX5,0.1018380319885371
POSTN,0.10097187486877801
GPR116,0.10097148429321515
COL5A2,0.10064250267693337
AGRN,0.100487246191589
CDH3,0.10045720108489634
KRT8,0.10035982258645468
PBX1,0.09992122167297154
MAZ,0.0993838393054224
CYBA,0.098981016146285
DNAJB1,0.0988344698766646
REG4,0.09878495225207641
LDLR,0.09820362737634122
CTSL1,0.09809884050260334
KRT19,0.09801715285496093
CST1,0.09781069835052385
CAPS,0.09738601961337628
S100A16,0.09719023015252307
KRT17,0.09709044465100686
SST,0.09702759085916618
DSG1,0.09687309045245474
GSTO1,0.09679491305347072
CAP1,0.09662140692748585
CXCL13,0.09654566403191218
EEF1A2,0.09600373977186492
ST14,0.09548727686953516
FASN,0.09457953601880993
ACTR2,0.09443113534121803
DSG3,0.09431355521451512
CDH16,0.09427410674137651
VCL,0.09422548727014449
CSDA,0.09396885545129845
UQCRB,0.09371241816252804
C4orf7,0.09361538440140728
CAMK2A,0.09139526283585112
KRT1,0.09040557132968341
GCLC,0.09031843617241431
S100A7,0.09002148382486
REEP5,0.08977447784737572
DUOX2,0.08968137064729104
TMED9,0.08907116858088365
RBBP7,0.08881337248639948
PKP3,0.08806209241541238
TPPP3,0.08759356668636739
DEFB1,0.08738121381612998
TNFAIP2,0.08735780587832127
ERP29,0.0872362595932707
SCNN1A,0.08697149521381681
COL6A2,0.0869217781900873
HSPB1,0.08687860519455569
CCL18,0.08641308715572242
FBN1,0.08622269623108143
TSIX,0.08615577587020082
CKAP4,0.08600419743456404
ACADVL,0.08592734855669379
STARD3,0.08563578465897892
ETV4,0.08557083412187715
ST3GAL1,0.08540717229796993
FHL1,0.08517420346045411
ANO1,0.0849514265415893
TUBA4A,0.08492289439846143
EIF3H,0.08461840526821221
CUL4A,0.08431844487958087
SHC1,0.0841404059229684
NES,0.08394709742045946
HIF1A,0.08390580177519204
CANX,0.08375673969716836
C7,0.08331874082097651
DAZAP2,0.08329654888182829
SLC38A2,0.08319937219714596
C19orf48,0.08310438008518004
DMKN,0.08251921546186708
BPIL1,0.08219241074643009
SERBP1,0.08177309341342055
CMBL,0.0817070996535386
HBB,0.08135561991652186
CIRBP,0.08112423308125631
UBA52,0.0802601756756052
H19,0.08022479263032008
CYB5R3,0.07948771460051798
EGFR,0.07940038257339037
SH3BGRL3,0.07938587391412781
TNS4,0.07930348762982578
SLC7A2,0.0790355394279831
NOTCH2,0.07854183901822193
CTDSP2,0.07801710288235586
NRCAM,0.07795198374818177
CD55,0.0777751606214674
ECH1,0.07769130208931822
KIF5B,0.07748694828150156
DEFA5,0.07744049110917642
FBLN2,0.07738422351001079
SLC47A1,0.0772555569659587
KIAA1522,0.07691978501616224
ASAH1,0.07683288944486379
HSPG2,0.07678859614560193
MB,0.07668806494518299
CAMK2N1,0.07664025866917694
CYP21A2,0.07658846463111547
PIGT,0.07582208531258337
FAT2,0.07572472781474375
PPBP,0.0753522574476751
FKBP1A,0.0752829496293935
MXRA5,0.07515285244609422
BAAT,0.07506605049340713
SND1,0.0749060042625293
NACA,0.07461819171956685
SEL1L3,0.07352722073665911
CTSH,0.07334285860093177
TFPI,0.07284776992716324
PTGR1,0.07259890296816429
TNNT1,0.07233575994814631
CCDC80,0.07169819783628122
MUC21,0.07156786800715696
ARRDC3,0.07148697302596682
CCT3,0.07127801148028955
L1CAM,0.0712693090717386
CELA2B,0.07121738474196872
RARRES1,0.07100401023252215
MYH7,0.07076605889224612
HSP90AB1,0.07056681235566323
MT1X,0.07055784367965773
SBSN,0.07048792964915482
SPRR1A,0.07018673547904186
EMILIN1,0.06969015348952487
PSCA,0.06930672778467892
SDC4,0.06918201767778097
CNBP,0.06857891347175323
PFKFB3,0.068494907634914
HSPA1A,0.06848981602615507
CA9,0.06820752765949721
C19orf33,0.06810583702538157
FABP7,0.06776994229651925
MYCL1,0.06760038014660626
EIF5A,0.06753194984546201
SOD1,0.06730047360629667
OS9,0.06589054872012606
LRP1,0.06570877307772971
TACSTD2,0.06535398137395175
TST,0.06514496602579804
LY6E,0.06440533117030366
SEC61A1,0.06408852587691194
MARCKS,0.06397186884378359
GRB7,0.06379776725178173
RPLP0,0.063719564493513
PTRF,0.06367744857103544
APOLD1,0.06365136022608918
CPLX2,0.06324326879942564
TRPM8,0.06261067475294028
H1F0,0.06256740300983459
CYP51A1,0.06224120405863571
COX6B1,0.062155953510622065
PTN,0.06104312189060236
ARF1,0.06102086195228091
CPNE1,0.060672858200533725
MAGED2,0.060323713469059785
RDH11,0.06025793218992757
C1QB,0.060163172997228995
BTF3,0.06009428841886729
PHLDA1,0.05996708659560446
SCARB1,0.05779619375787528
SREBF2,0.05775191904184325
ALPPL2,0.057597753543240024
MUC2,0.05720215519197071
TAP1,0.05719038624190561
CLU,0.05692560587780052
TNKS1BP1,0.05672423527689314
CAV1,0.05637181616477421
SLC40A1,0.056346830736471794
PHGDH,0.05629266824999693
G6PD,0.056199982778873815
CREG1,0.05578427769630869
LITAF,0.055717149457226
ATP1B2,0.05565702028695636
C1orf61,0.055643801071224644
HLA-DPB1,0.055007304135510006
AKR1B10,0.0548911526013073
MT1E,0.05438953507552643
SEL1L,0.05433593447812803
TALDO1,0.05430178640340607
ASPN,0.05424801676540922
CD151,0.05341119603116248
UGT1A9,0.05327258215913028
DPCR1,0.0528195166146832
ITGA6,0.05257205463784306
PLD3,0.05249187098494113
TFDP1,0.05234077601238355
SLC12A2,0.052322211564696
NTS,0.05187844520330369
MAL2,0.05152206987713467
PLVAP,0.05114477024715479
PPDPF,0.049098602534372565
ELN,0.04897493709436132
PYGM,0.04874182964121098
STEAP4,0.04859634272451524
HLA-F,0.04770129359767748
ANXA1,0.047315667783045294
MYBPC1,0.047185440299069806
S100A2,0.047082697784305544
SERINC1,0.04629151873852646
ACTA2,0.04628819986592701
RHOC,0.04612179249272497
SREBF1,0.04575710524736533
PARP1,0.04557728516324467
CYP2B7P1,0.04539739624881979
BTG2,0.045379226316148095
CLDN18,0.045283422228061865
CFI,0.04494556971339835
GANAB,0.044711659099062905
TSPAN8,0.04464280512330375
DPYSL2,0.04396353513379152
SPINT2,0.043544758590916256
MAP4K4,0.04325558588750936
TINAGL1,0.04305163628005273
MYH1,0.04305145406475276
HBA2,0.042899645459795174
PDGFRB,0.04221480776585017
S100A8,0.04211029804167668
CALCA,0.041794475085148865
MLLT6,0.04170806569027638
LAPTM5,0.041193457413177335
GABARAP,0.04083706817721899
CLSTN3,0.04070774741534909
RPL28,0.04066729426013564
MFAP5,0.040331131632004344
HSPA9,0.04024879129400032
FMOD,0.040039999781080374
CTNND1,0.03938171915006985
DHRS3,0.039083104252356726
SRP9,0.03893557374871586
HSPD1,0.03876063380639545
TNNI1,0.038672077267037384
NOTCH3,0.038554096612903155
PNMT,0.03847250699909706
COMP,0.03835804847731651
HMGN2,0.03819383357747386
PSME2,0.03790859163789945
RPS17,0.03778654402151077
LYZ,0.03765470066822886
ICAM1,0.03764636334795508
PRDX2,0.037489783329699246
ALDH3A2,0.03697057125719856
DSP,0.03636802599272643
ANGPTL2,0.03609794884292085
UGDH,0.03580971576125749
PDIA6,0.035707818799039864
CDSN,0.03550367058469397
SERPINB5,0.03509813658043775
CDK6,0.035078397436542036
CAND1,0.035044860791294985
CD81,0.0349338329880719
ACSL4,0.034506505353281224
GFPT1,0.03436135194610678
PNLIPRP1,0.03409369851944508
MTCH1,0.03387705096280267
VOPP1,0.0332353876817351
ANGPTL4,0.033178121232295334
CD93,0.03311470773103485
YWHAZ,0.03304800054814071
IQGAP1,0.03261254441553557
BSG,0.03220566753190782
MAOB,0.031815621569318796
FGFR2,0.03172252325183847
AQP2,0.03149925994286711
SVIL,0.03144867954884224
INSR,0.0313875170473941
PRSS23,0.03091868317217323
MRC2,0.030348463783035438
HSPA6,0.030292521497805987
SPRR2G,0.030208963741157027
MAP4,0.03010970529036289
NUPR1,0.02989391365198656
MYH2,0.029641352753163548
LEFTY1,0.029523869796480782
ABCC1,0.029223748144224508
SNRPD2,0.029087427643986308
RPS16,0.029040108995820168
AP2B1,0.029019660738228717
RAB11FIP1,0.02869905446429175
SYT11,0.02826565626088009
CYP11B1,0.02782841346694587
SFTPA2,0.027529707820118057
GOLGA8A,0.027503602734543865
ATP11A,0.027202913572350995
ENPP2,0.027105412669903118
LRRK2,0.02694128712117985
SLC12A7,0.026213798855835743
MFGE8,0.02616929013458398
VGF,0.026081775781021437
SERF2,0.026027060238486843
ACSL3,0.02585585095100349
ITGB6,0.025793609454910448
THY1,0.0257456832094106
HDLBP,0.025663890278960624
COL6A3,0.025323695719697375
GPM6B,0.025170428898899318
LOC286002,0.024975240188763348
PGAP3,0.024503912441151722
LUM,0.02431649970761532
ATP5B,0.024214370081297256
HSPB8,0.024178877625340135
PDIA3,0.024092409607997314
IDO1,0.02407540548580277
SEC61G,0.023131291987417583
CES1,0.022951275161708376
ISG15,0.02266568606619616
IFITM2,0.02244282565330598
NAT8,0.022401155229893974
BCAT1,0.022381149363077227
LBP,0.022379557751814588
ITGB8,0.02225127342393342
DKK3,0.022021264615286567
SELENBP1,0.02093549411905531
IFI27,0.0196284080949833
SLPI,0.019492690560016582
RPL30,0.019188534698317616
KRT14,0.019099072625430705
FBP1,0.018773150237051815
LMAN2,0.01852624940392527
SCG5,0.018238285206255388
CGA,0.018223122474709058
FOSB,0.01791455702140056
PSMB3,0.017312588611888363
ZFAND5,0.01703526549650869
YWHAH,0.016558332384107803
HEG1,0.015928128668402097
GNAS,0.015872849060356953
KRT6A,0.015583428242124603
EIF4B,0.015300824437250189
HLA-DQB1,0.015104143430093118
MXRA7,0.014412622200349038
CA2,0.014009898594971279
PAH,0.013906008550453926
LAMA4,0.013129433386795914
S100A7A,0.012021493622196457
TTR,0.011613816457994936
HYOU1,0.011528492208269719
FAT1,0.011207813605037597
KCNJ16,0.010597027856652404
LRIG1,0.010363174365869025
BCAM,0.009927958727674945
SPRR2D,0.009907442746286086
CAPN1,0.009868416883810986
EHF,0.009774308473940216
CD74,0.00977213170342096
PDCD4,0.009581035174265059
APOD,0.009524261033700278
ECEL1,0.009336664204396583
HINT1,0.008876249856280587
HAS3,0.00852252628586004
SUSD2,0.00840598204879644
SCARB2,0.007994771410078703
PVRL2,0.007666487131556878
SPINK5,0.007645557072258978
STARD10,0.007316572129371475
RPL29,0.006290678324648109
SRP14,0.0062360834671975965
NFKBIA,0.005885634035888089
EEF2,0.0050875327285681005
RAB1B,0.005055909365484911
HP,0.00482931000055771
MYL12A,0.004815309410626891
CHI3L1,0.004239508096871704
CAPN6,0.0031828437544330628
RPS20,0.003075016712001318
SYNM,0.002851009462930275
SERINC2,0.0025412683056037434
CD44,0.0023276279510782015
RTN1,0.0023101253850146258
ACAN,0.0017990380680623637
MORF4L2,0.0014719974139118385
SPTBN1,0.0009862358561880005
STAR,0.0009257699692837691
PI15,0.0008465975839372344
LRRC8A,0.0007697838967671325
DPYSL3,0.0006881055766701463
SFTPA1,0.00015368397198170638
UPK2,9.036440394871813e-05
ALDOA,4.4275661520384077e-05
HSD17B4,1.0674143774746738e-05
